Time,intracellular,extracellular,glucose_inside_cell,glucose_outside_cell,lactose,glucose_hexokinase,hexokinase,glucose_6_phosphate,hexokinase_inhibited,fructose_6_phosphate,fructose_16_diphosphate,dihydroxyacetone_3_phosphate,glyceraldehyde_3_phosphate,glycerol,pyruvate,_6_phosphogluconolactone,NADP,NADPH,_6_phosphogluconate,CO2A,ribulose_5_phosphate,ribose_5_phosphate,xylulose_5_phosphate,sedoheptulose_7_phosphate,erythrose_4_phosphate,lactate,acetyl_CoA,CO2B,CIT0C,CO2C,CO2D,fatty_acids,CIT2C,CIT1C,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30
1790.0,1.0,1.0,2.640897976473156,50.0,42.47426474550742,1.3639617744828125E-4,1.4179876278473186E-4,0.30536172028427955,7.218070597635897E-4,0.05249449401351404,0.012881500663133328,0.09285790450974485,0.0351635631719328,0.417860569930575,0.05973839464527321,0.3285879078547682,0.2308782505905034,3.588121749409499,1.8729043619100199,8.92161214662783,0.23149422437887768,0.1600000834371925,0.08182914252930915,0.021022851300323275,0.006028595160908367,5.05306873998728,2.3549801000974873E-4,19.970157237902953,347.49064234716906,19.82340205492429,19.824869885042396,20.931474044867254,0.1589920219686387,0.15899555473203497,0.1601643928447838,0.023768081788258403,0.13639617732879203,0.13639617744828125,2.5089190073364007E-10,0.1094052743622055,0.1273717848348451,0.12737178169360444,0.12737175949422586,1.816384198605192E-8,0.263726723789496,0.026990515331956733,0.026987817087779344,0.02694768895368327,0.008982709867261367,0.01796620005212319,0.008983179119392193,0.008983264016031178,0.0089832593495459,-7.343825306354436E-4,0.05973839464527321,0.026648139364365817,0.05964925671030029,0.05921091075844936,0.05921529504919274,0.053821826241142484,1.1784283840067381E-4,0.05962069212428561,0.059622008238239516,0.059623333024513114
1800.0,1.0,1.0,2.6408993038398796,50.0,42.71194562326618,1.3639499141255535E-4,1.41797458502305E-4,0.3053655670594838,7.218095500814653E-4,0.0524946211297763,0.01288153162678882,0.0928579426974254,0.03516357421332962,0.4178607418129535,0.05972958046115178,0.3286145328521158,0.23089268634993812,3.5881073136500645,1.8733011182027701,8.924574992695938,0.231482079108012,0.15999541671691864,0.08182672456320919,0.021022053507741008,0.006028548677463366,5.045741919379169,2.3409960267472573E-4,19.971035372488082,349.5379319759031,19.827471426908218,19.82890894795185,20.93263253085372,0.15897903645070852,0.15898247816162406,0.1601632167978666,0.023768093734558914,0.13639499129481597,0.13639499141255534,2.472175445177591E-10,0.1094066579301164,0.1273720933364041,0.12737209028346078,0.1273720703950425,1.6273034475489112E-8,0.26372680659997216,0.026987951394135568,0.026985324417081215,0.026946098402022223,0.00898217820458652,0.01796512807415579,0.008982642321269626,0.008982726284962623,0.008982721655714624,-7.30983545855031E-4,0.05972958046115178,0.026653056005390755,0.05964307820867676,0.059214327496735115,0.05921862062317712,0.053821609704750965,1.1386263042261998E-4,0.05961585646666294,0.05961713866901569,0.059618429310609025
1810.0,1.0,1.0,2.64090061180052,50.0,42.949626619611955,1.3639382270846264E-4,1.417961732812272E-4,0.3053693577514006,7.21812004006552E-4,0.05249474469680336,0.012881561716418957,0.09285797672714662,0.035163583719283534,0.417860894983751,0.059720939745722894,0.32864045287768345,0.23090670419662518,3.5880932958033775,1.8736889482005377,8.927473440986024,0.23147006358344352,0.1599908008717658,0.08182433188379971,0.021021264589308118,0.006028502562738835,5.038449029867901,2.3271793421502876E-4,19.971887544960463,351.5852748699605,19.83145894749506,19.832866725522685,20.933751460277293,0.1589663854430574,0.1589697385078279,0.16016205794473937,0.023768105506204677,0.13639382259244026,0.13639382270846265,2.4361229140456696E-10,0.1094080213435362,0.12737239322708271,0.127372390260707,0.1273723726365632,1.4420439953255482E-8,0.2637268778946265,0.02698542483614519,0.026982867589007274,0.026944524766985722,0.00898165220504957,0.017964067585529056,0.00898211128163531,0.0089821943295793,0.008982189736830104,-7.275963225622639E-4,0.059720939745722894,0.026657855172533388,0.05963699463404687,0.059217668243656485,0.05922187193499464,0.05382139943705066,1.0993137617436289E-4,0.05961114535434375,0.05961239454114653,0.059613651940435455
1820.0,1.0,1.0,2.6409019007194616,50.0,43.18730773281463,1.3639267101066903E-4,1.4179490676365802E-4,0.30537309341040153,7.218144222223341E-4,0.05249486478424786,0.0128815909491843,0.09285800668338909,0.03516359172107736,0.4178610298231372,0.05971246832845024,0.3286656831577567,0.23092031330321358,3.5880796866967892,1.874068039311386,8.930308822504479,0.23145817547741013,0.15998623496161343,0.08182196404877005,0.021020484382673423,0.006028456809498321,5.031189953504836,2.3135270281155084E-4,19.97271452882077,353.6326693414725,19.835366604279596,19.836745197091233,20.93483131824759,0.15895406010961946,0.15895732686949424,0.16016091596255677,0.023768117106475153,0.13639267089633142,0.13639267101066904,2.400746321981921E-10,0.10940936497990206,0.12737268467586438,0.1273726817943519,0.12737266638822442,1.2605685384414755E-8,0.2637269379080802,0.026982934957523685,0.026980445932284054,0.026942967746938606,0.00898113176749237,0.0179630183793307,0.008981585896668625,0.00898166804558779,0.008981663488628321,-7.242209268989114E-4,0.05971246832845024,0.026662539136353924,0.059631004186769414,0.05922093500706225,0.059225050966042386,0.05382119530045184,1.0604819368852732E-4,0.05960655549803255,0.0596077725411073,0.059608997576060335
1830.0,1.0,1.0,2.640903170953336,50.0,43.424988961176574,1.3639153600079388E-4,1.4179365859940448E-4,0.30537677506387423,7.21816805396585E-4,0.05249498146070355,0.01288161934198582,0.09285803264978289,0.03516359824969013,0.4178611467074548,0.0597041621485326,0.32869023862893726,0.2309335226691171,3.588066477330886,1.8744385752792498,8.9330824427522,0.2314464125255104,0.15998171807251663,0.08181962062764972,0.02101971272985496,0.006028411410789938,5.023964571698079,2.3000361387021993E-4,19.973517074228337,355.68011374611353,19.83919633238675,19.84054628954724,20.935872581159817,0.15894205185299998,0.158945234586009,0.16015979053534402,0.023768128538580024,0.13639153588810948,0.13639153600079387,2.3660306088760675E-10,0.10941068920838769,0.12737296784916313,0.12737296505083393,0.1273729518169131,1.0828411944885374E-8,0.26372698687267593,0.026980481072942375,0.026978058790293344,0.026941427048411626,0.008980616793500752,0.017961980254294227,0.008981066065384194,0.008981147331544426,0.008981142809693827,-7.208574213930616E-4,0.0597041621485326,0.026667110132414355,0.05962510510381065,0.05922412973626959,0.059228159639329765,0.05382099715996329,1.0221222194657079E-4,0.059602083697240904,0.05960326944487499,0.05960446296975338
1840.0,1.0,1.0,2.6409044228510252,50.0,43.6626703030319,1.3639041736734214E-4,1.4179242844585018E-4,0.3053804037172162,7.218191541825896E-4,0.0524950947937732,0.012881646911481718,0.09285805470917807,0.035163603335823246,0.41786124600953617,0.05969601725185876,0.328714133942887,0.23094634112294596,3.5880536588770573,1.8748007362488837,8.935795582153183,0.23143477252442238,0.15997724931579102,0.08181730120137605,0.021018949477089377,0.006028366359940304,5.01677276524807,2.2867037980851473E-4,19.97429590872068,357.7276064819784,19.842950015929976,19.84427187879749,20.936875716901195,0.15893035230785574,0.1589334532305497,0.16015868135399147,0.023768139805659224,0.13639041725628026,0.13639041736734214,2.3319615234326536E-10,0.10941199439026009,0.12737324291098848,0.12737324019418744,0.1273732290871048,9.088257257872101E-9,0.26372702501867434,0.02697806251182655,0.02697570552073774,0.02693990238580568,0.008980107187305306,0.01796095301459613,0.008980551689530299,0.008980632088756274,0.00898062760136078,-7.175058650682722E-4,0.05969601725185876,0.02667157036156499,0.05961929565803609,0.05922725432393635,0.05923119982136353,0.05382080488315586,9.84226202672342E-5,0.05959772683785444,0.0595988821154459,0.059600044961456135
1850.0,1.0,1.0,2.6409056567535254,50.0,43.90035175674572,1.363893148058044E-4,1.4179121596806632E-4,0.3053839803550684,7.218214692217902E-4,0.05249520485016835,0.012881673674111974,0.0928580729437696,0.03516360700994724,0.4178613280992654,0.05968802978809291,0.32873738347109993,0.2309587773247876,3.5880412226752156,1.875154698830552,8.938449496477123,0.23142325332966002,0.15997282782711933,0.08181500536186426,0.021018194474674824,0.006028321650550227,5.009614414382097,2.2735271984961538E-4,19.97505173791008,359.7751459884919,19.846629489426885,19.84792379118616,20.937841185051347,0.158918953334621,0.15892197460373478,0.16015758811637637,0.023768150910781726,0.13638931469633483,0.13638931480580438,2.298526469390839E-10,0.10941328087932295,0.12737351002318728,0.12737350738628422,0.12737349836107725,7.384890921002807E-9,0.26372705257460427,0.026975678618022858,0.026973385495316547,0.02693839348113425,0.00897960285568367,0.017959936469656688,0.00898004267348875,0.008980122221180574,0.00898011776761264,-7.141663135482614E-4,0.05968802978809291,0.02667592199025453,0.05961357415755369,0.05923031060790775,0.05923417332400588,0.05382061834012823,9.46785677170002E-5,0.05959348188980883,0.05959460750048287,0.05959574047640054
1860.0,1.0,1.0,2.6409068729950285,50.0,44.13803332071357,1.363882280178624E-4,1.4179002083792772E-4,0.30538750594004804,7.218237511401198E-4,0.05249531169545632,0.012881699646035694,0.0928580874347114,0.035163609302154425,0.4178613933418439,0.059680196007528025,0.32876000130847727,0.23097083976947294,3.5880291602305303,1.8755006361613809,8.941045417258277,0.2314118528541385,0.15996845276578583,0.08181273271177256,0.02101744757686064,0.006028277276459805,5.002489398787744,2.260503598226793E-4,19.975785246157894,361.82273074534703,19.85023653917421,19.85150380487461,20.938769437076914,0.15890784701281357,0.15891079072707373,0.1601565105264049,0.023768161856955253,0.13638822790995564,0.1363882280178624,2.2657106861511973E-10,0.10941454902146272,0.12737376934483008,0.12737376678621895,0.12737375979846766,5.717868845067642E-9,0.2637270697661582,0.026973328749378744,0.026971098099236784,0.026936900063792457,0.008979103707901196,0.01795893043400982,0.008979538924206252,0.008979617635348491,0.008979613215004732,-7.108388191680312E-4,0.059680196007528025,0.02668016715070921,0.059607938944749486,0.05923330037268559,0.059237081905955266,0.05382043740345795,9.097926253545901E-5,0.0595893459045104,0.05959044262980509,0.05959154652265265
1870.0,1.0,1.0,2.640908071902335,50.0,44.37571499336072,1.3638715671171578E-4,1.4178884273448417E-4,0.3053909814146962,7.218260005504156E-4,0.05249541539427737,0.012881724843184646,0.09285809826236062,0.03516361024225199,0.41786144209888626,0.05967251225842217,0.32878200127852586,0.23098253678862626,3.5880174632113766,1.8758387179678355,8.943584552207867,0.23140056906581705,0.1599641233138335,0.0818104828640604,0.021016708641716356,0.006028233231757056,4.995397597645288,2.2476303197109767E-4,19.97649709722751,363.8703592714692,19.85377290458232,19.855013651180272,20.9396609165205,0.15889702563505587,0.15889989383670802,0.16015544829453132,0.02376817264712101,0.13638715660534295,0.13638715671171578,2.2335013412323398E-10,0.10941579915534787,0.127374021032738,0.12737401855083708,0.1273740135565684,4.0868251005576894E-9,0.2637270768168899,0.026971012277459128,0.026968842731012778,0.02693542187029685,0.00897860965560675,0.017957934727093172,0.008979040351094819,0.00897911824027469,0.008979113852575663,-7.075234310699788E-4,0.05967251225842217,0.026684307941292954,0.05960238839573218,0.05923622535123092,0.05923992727455972,0.05382026194817065,8.732392158632141E-5,0.059585316012727735,0.05958638461314595,0.05958746018876551
1880.0,1.0,1.0,2.64090925379555,50.0,44.61339677314155,1.363861006015887E-4,1.4178768134340974E-4,0.3053944077010254,7.218282180513265E-4,0.052495516010208264,0.012881749281229569,0.09285810550609273,0.035163609859690526,0.41786147472759083,0.05966497498415403,0.3288033969372021,0.23099387655352666,3.588006123446476,1.876169110626103,8.94606808562179,0.23138939998613758,0.15995983867532243,0.08180825544169236,0.02101597753100227,0.006028189510754409,4.988338889659119,2.2349047476674557E-4,19.977187934916486,365.9180301240107,19.857240279471092,19.858455015876515,20.940516059184233,0.15888648170108088,0.15888927637751987,0.16015440113714252,0.023768183284159947,0.13638610049672156,0.1363861006015887,2.201884756475184E-10,0.10941703161226705,0.12737426524115178,0.12737426283440348,0.1273742597901788,2.4913227036904573E-9,0.2637270739476789,0.0269687285871667,0.026966618802047038,0.026933958644040246,0.008978120612766656,0.017956949173109256,0.008978546865957017,0.008978623947374947,0.008978619591763451,-7.042201953049391E-4,0.05966497498415403,0.026688346426758144,0.0595969209195268,0.05923908722644893,0.05924271108731103,0.053820091851697144,8.371177982339107E-5,0.059581389422276226,0.05958243063790533,0.05958347864156995
1890.0,1.0,1.0,2.6409104189875245,50.0,44.85107865853894,1.3638505940809402E-4,1.4178653635741145E-4,0.30539778570241116,7.218304042306817E-4,0.0524956136059723,0.012881772975631913,0.0928581092445554,0.03516360818366054,0.4178614915818792,0.05965758072073415,0.32882420157794506,0.2310048670770865,3.5879951329229165,1.876491977223232,8.948497178781892,0.23137834368784518,0.15995559807554044,0.08180605007722484,0.021015254110038715,0.006028146107996634,4.981313153088208,2.222324327312581E-4,19.977858383668693,367.9657418973721,19.860640313328023,19.861829540454405,20.941335293308104,0.1588762079122005,0.15887893099739744,0.1601533687770531,0.023768193770887718,0.13638505930470488,0.13638505940809403,2.170849602780179E-10,0.10941824671680829,0.1273745021222412,0.12737449978911236,0.12737449865192563,9.310063830980653E-10,0.26372706137745405,0.02696647707648525,0.026964425736423783,0.026932510135060816,0.008977636495568505,0.01795597360083169,0.008978058382892801,0.008978134670379187,0.008978130346320123,-7.009291549220798E-4,0.05965758072073415,0.026692284638622128,0.05959153495755552,0.05924188763289166,0.05924543495355603,0.05381992699384375,8.014208977864953E-5,0.05957756341604563,0.05957857796707519,0.05957959912402404
1900.0,1.0,1.0,2.6409115677847583,50.0,45.088760648063584,1.3638403285758986E-4,1.417854074755119E-4,0.30540111630267336,7.218325596634669E-4,0.05249570824324304,0.012881795941595359,0.09285810955539704,0.035163605242988144,0.4178614930111781,0.05965032609406779,0.3288444282352285,0.23101551621684863,3.5879844837831545,1.8768074776154775,8.950872970353068,0.23136739829371988,0.15995140076033523,0.08180386641257988,0.021014538247595548,0.006028103018232627,4.974320265775631,2.2098865626253656E-4,19.97850904916711,370.01349322225064,19.86397461253032,19.8651388233483,20.942119039743226,0.15886619716554248,0.15886885054161842,0.1601523509427043,0.023768204110062825,0.13638403275565167,0.13638403285758985,2.14038310689048E-10,0.10941944478652997,0.12737473182562897,0.12737472956461046,0.12737473029200785,-5.945715031430154E-10,0.2637270393224111,0.026964257156092852,0.02696226297047303,0.02693107609984935,0.008977157222368564,0.017955007843491414,0.008977574818237237,0.008977650325260673,0.008977646032239196,-6.976503500657821E-4,0.05965032609406779,0.026696124575406887,0.05958622898280512,0.05924462815808588,0.05924810043583262,0.053819767256747315,7.661412106262555E-5,0.05957383534975576,0.05957482393707843,0.05957581895310691
1910.0,1.0,1.0,2.6409127004873127,50.0,45.32644274025352,1.3638302068217818E-4,1.417842944030522E-4,0.3054044003668787,7.218346849117833E-4,0.052495799982705676,0.01288181819408073,0.0928581065152876,0.03516360106614333,0.4178614793605111,0.05964320781747387,0.32886408968906145,0.23102583167738594,3.5879741683226167,1.8771157684862667,8.95319657677495,0.23135656197482363,0.15994724599542548,0.08180170409873726,0.021013829815795634,0.006028060236411144,4.967360105177175,2.1975890146746927E-4,19.979140518907847,372.061282764712,19.867244741531618,19.868384421126063,20.94286771212019,0.1588564425485146,0.15885902804717167,0.16015134736824077,0.023768214304385814,0.1363830205816644,0.13638302068217817,2.110473014746558E-10,0.10942062613224927,0.12737495449854,0.12737495230814594,0.1273749548581926,-2.0858443861015985E-9,0.26372700799607496,0.02696206824910341,0.02696012995252304,0.026929656301111216,0.00897668271361529,0.017954051738619137,0.008977096090485848,0.008977170830165884,0.008977166567686901,-6.943838180643713E-4,0.05964320781747387,0.026699868202964203,0.05958100149918668,0.059247310343989265,0.05925070905133411,0.05381961252483925,7.312715988387489E-5,0.05957020264995866,0.05957116595569298,0.059572135517689376
