Time,compartment,GSH,HTA,SLG,Lac,MG,reversMA,reversMM,irreversMM
1216.0,1.0,0.1404353367104359,2.432774687917955E-4,0.621676513004527,99.3876448728162,4.3533671043688953E-4,2.5383225173539236E-6,3.961121006884576E-6,0.0030891778717490378
1217.0,1.0,0.14043280832842034,2.4186205092647362E-4,0.6185988845953372,99.39072644502528,4.3280832842133355E-4,2.5198103721498443E-6,3.932223001609869E-6,0.003073978824257134
1218.0,1.0,0.14043029835594242,2.4045695532532612E-4,0.615536389566093,99.3937928551226,4.3029835594340904E-4,2.501501406983284E-6,3.903642890267569E-6,0.00305885359087508
1219.0,1.0,0.140427806591148,2.3906206869246676E-4,0.612488954592257,99.39684417674786,4.2780659114901107E-4,2.4833925373997302E-6,3.8753758507566415E-6,0.003043801822995759
1220.0,1.0,0.14042533283524747,2.3767727946196794E-4,0.6094565066923345,99.39988048319292,4.2533283524848187E-4,2.465480720284486E-6,3.847417126012557E-6,0.003028823173554241
1221.0,1.0,0.14042287689247437,2.3630247777401073E-4,0.6064389732263966,99.40290184740331,4.228768924753585E-4,2.4477629538936785E-6,3.81976202402319E-6,0.00301391729702203
1222.0,1.0,0.14042043857004405,2.3493755545105356E-4,0.6034362818946137,99.40590834197987,4.2043857004510213E-4,2.430236277856264E-6,3.7924059178086277E-6,0.0029990838494013392
1223.0,1.0,0.14041801767811277,2.3358240597403E-4,0.6004483607357918,99.40890003918008,4.1801767811383556E-4,2.412897773157712E-6,3.7653442453657735E-6,0.0029843224882193757
1224.0,1.0,0.14041561402973604,2.3223692445858757E-4,0.597475138125916,99.41187701091987,4.1561402973710744E-4,2.395744562096202E-6,3.73857250957852E-6,0.0029696328725226425
1225.0,1.0,0.14041322744082768,2.309010076313783E-4,0.5945165427766964,99.41483932877485,4.132274408287055E-4,2.378773808220933E-6,3.7120862780944213E-6,0.0029550146628712355
1226.0,1.0,0.14041085773011852,2.295745538064173E-4,0.5915725037341258,99.41778706398193,4.1085773011954765E-4,2.3619827162472853E-6,3.685881183168856E-6,0.0029404675213331897
1227.0,1.0,0.14040850471911562,2.2825746286151557E-4,0.5886429503770398,99.42072028744096,4.0850471911666115E-4,2.3453685319505674E-6,3.6599529214775567E-6,0.0029259911114788207
1228.0,1.0,0.14040616823206123,2.269496362147974E-4,0.5857278124156748,99.42363906971603,4.0616823206227363E-4,2.3289285420410085E-6,3.6342972538985463E-6,0.0029115850983750416
1229.0,1.0,0.14040384809589196,2.2565097680132102E-4,0.5828270198902472,99.42654348103706,4.0384809589304616E-4,2.312660074017662E-6,3.608910005264238E-6,0.0028972491485797732
1230.0,1.0,0.14040154414019834,2.2436138904980037E-4,0.579940503169522,99.42943359130122,4.0154414019944834E-4,2.296560496005992E-6,3.583787064084717E-6,0.0028829829301362858
1231.0,1.0,0.14039925619718416,2.2308077885945047E-4,0.5770681929493983,99.43230947007453,3.9925619718531247E-4,2.280627216572366E-6,3.5589243822433908E-6,0.002868786112567614
1232.0,1.0,0.14039698410162635,2.218090535769552E-4,0.5742100202514929,99.43517118659327,3.969841016275725E-4,2.2648576845272724E-6,3.534317974665447E-6,0.002854658366870944
1233.0,1.0,0.14039472769083497,2.2054612197357543E-4,0.5713659164217353,99.4380188097654,3.94727690836212E-4,2.2492493887057703E-6,3.5099639189606633E-6,0.0028405993655120487
1234.0,1.0,0.1403924868046132,2.192918942223989E-4,0.5685358131289606,99.44085240817215,3.924868046144325E-4,2.233799857734222E-6,3.4858583550410554E-6,0.0028266087824196985
1235.0,1.0,0.14039026128521787,2.1804628187574614E-4,0.5657196423635138,99.44367205006934,3.902612852190629E-4,2.2185066597811445E-6,3.4619974847145517E-6,0.002812686292980114
1236.0,1.0,0.14038805097732007,2.168091978427371E-4,0.5629173364358561,99.44647780338892,3.880509773212233E-4,2.2033674022919588E-6,3.4383775712555727E-6,0.002798831574031417
1237.0,1.0,0.14038585572796616,2.1558055636702807E-4,0.5601288279751765,99.44926973574044,3.858557279672578E-4,2.18837973171035E-6,3.4149949389534956E-6,0.0027850443038580927
1238.0,1.0,0.14038367538653884,2.14360273004726E-4,0.5573540499280106,99.45204791441239,3.836753865399523E-4,2.173541333183853E-6,3.3918459726399484E-6,0.002771324162185479
1239.0,1.0,0.14038150980471892,2.1314826460248697E-4,0.5545929355568628,99.45481240637375,3.815098047200496E-4,2.1588499302583773E-6,3.3689271171957744E-6,0.002757670830174255
1240.0,1.0,0.14037935883644687,2.1194444927580524E-4,0.5518454184388314,99.45756327827536,3.793588364480731E-4,2.144303284557663E-6,3.3462348770388153E-6,0.0027440839904149385
