0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8867810807181286,8.994907752125775,4.11321891928187,1.0050922478742295,0.2431743229279098,0.1,0.7847267892838328,30.0,0.21527321071616748,0.014558883957552953,1.0,0.0069837763058793806,1.0,4.662710970039551e-05,6.3805465494114246e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.885259403935685,9.010197367945262,4.114740596064313,0.9898026320547435,0.24688335736467085,0.1,0.7791296742593208,30.0,0.2208703257406794,0.015016285769800384,1.0,0.007169168778542154,1.0,4.8271918196777955e-05,6.624074383112521e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8838005848604079,9.024843393382596,4.116199415139589,0.9751566066174063,0.25054686939188137,0.1,0.7735244478543516,30.0,0.22647555214564874,0.015477246235048342,1.0,0.007355447857344044,1.0,4.996414469463808e-05,6.87541545892762e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8824011568658992,9.038878284542399,4.117598843134099,0.9611217154576057,0.25416397130679813,0.1,0.7679156791151996,30.0,0.2320843208848005,0.01594140357839788,1.0,0.0075424744577077115,1.0,5.1703428644963155e-05,7.1347548632730946e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8810579019450867,9.052333824549198,4.118942098054912,0.9476661754508062,0.2577331369790884,0.1,0.7623077940977532,30.0,0.23769220590224704,0.016408392649733934,1.0,0.007730110764409626,1.0,5.348935492542496e-05,7.402266417686738e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8797677529987415,9.06524003659225,4.1202322470012565,0.9347599634077546,0.2612533408338001,0.1,0.756705089251226,30.0,0.2432949107487741,0.016877847034778858,1.0,0.007918220769043829,1.0,5.532144656479334e-05,7.678112514580686e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8785278264769398,9.077625188905621,4.121472173523058,0.9223748110943834,0.2647240802572103,0.1,0.7511117106437637,30.0,0.24888828935623644,0.017349401038213575,1.0,0.008106670875362772,1.0,5.719918857872778e-05,7.962444085778939e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8773353677846889,9.089514819793726,4.122664632215309,0.9104851802062779,0.26814640262172645,0.1,0.7455316591678646,30.0,0.25446834083213554,0.017822691040139726,1.0,0.008295330591958597,1.0,5.912204176614058e-05,8.255400610206735e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8761878222140903,9.100933512688012,4.123812177785907,0.8990664873119928,0.27152112514784155,0.1,0.7399687483556621,30.0,0.260031251644338,0.018297356501966844,1.0,0.008484072690237862,1.0,6.108946770708012e-05,8.55711047958491e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8750827811187017,9.111905186746078,4.124917218881295,0.8880948132539258,0.27484857208570823,0.1,0.7344266098717356,30.0,0.2655733901282647,0.01877304193593988,1.0,0.00867277301316517,1.0,6.310089494389147e-05,8.867691015771705e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8740180091117741,9.122454737771093,4.125981990888223,0.877545262228911,0.27812693984941567,0.1,0.7289086735546421,30.0,0.2710913264453581,0.01924939788535445,1.0,0.008861310152188233,1.0,6.515570704720354e-05,9.187248889890304e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8729913564372784,9.132604986295998,4.127008643562719,0.8673950137040076,0.28135545334884104,0.1,0.7234182273596124,30.0,0.2765817726403879,0.019726083088293943,1.0,0.009049565935003117,1.0,6.725321881952893e-05,9.515879966783988e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8720008886984163,9.142375197178362,4.127999111301581,0.8576248028216427,0.28453518304981446,0.1,0.7179582826503422,30.0,0.282041717349658,0.020202769845860603,1.0,0.00923742936521449,1.0,6.939273903021738e-05,9.853662077211562e-06,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8710446523869202,9.151783807219498,4.1289553476130765,0.848216192780505,0.2876680997441466,0.1,0.7125318683503924,30.0,0.28746813164960794,0.020679131048892848,1.0,0.009424789743440149,1.0,7.157358428575108e-05,1.0200673346140829e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8701209393594517,9.160849091395619,4.129879060640545,0.8391509086043838,0.29075442074769253,0.1,0.7071416338726098,30.0,0.2928583661273905,0.02115486061439867,1.0,0.00961154519466346,1.0,7.379505777145351e-05,1.0556971765216117e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8692279690338072,9.169589361131683,4.13077203096619,0.8304106388683208,0.2937948916520754,0.1,0.7017903409372674,30.0,0.2982096590627328,0.021629646220413322,1.0,0.009797591229115686,1.0,7.60564663720588e-05,1.0922621266543716e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8683642987875719,9.178020255121712,4.131635701212424,0.8219797448782903,0.29679028748306996,0.1,0.696480234510176,30.0,0.3035197654898242,0.022103204396528492,1.0,0.009982834023517469,1.0,7.835709547361454e-05,1.1297658717634714e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.867528309866854,9.186158805239875,4.132471690133143,0.8138411947601275,0.2997413676220665,0.1,0.6912138288670164,30.0,0.3087861711329837,0.02257523663672808,1.0,0.01016717419689653,1.0,8.069624167307507e-05,1.1682135089861851e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8667187842223502,9.19401826293163,4.133281215777647,0.8059817370683731,0.3026490212956005,0.1,0.6859929199830302,30.0,0.31400708001697003,0.023045492867074555,1.0,0.010350530823417537,1.0,8.30731806599476e-05,1.2076062398755079e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8659342548752037,9.201614251822575,4.134065745124793,0.7983857481774287,0.30551405059883463,0.1,0.6808197536046018,30.0,0.3191802463953984,0.023513692453454874,1.0,0.01053281132823934,1.0,8.548720105040079e-05,1.2479477084186168e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8651736854887041,9.20895809879436,4.134826314511293,0.7910419012056429,0.30833748060782884,0.1,0.6756957463053658,30.0,0.3243042536946345,0.02397961462144764,1.0,0.010713945284136864,1.0,8.793758159968266e-05,1.2892372142007337e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8644357536165317,9.21606400623634,4.135564246383465,0.7839359937636619,0.31112017928453567,0.1,0.6706228696681709,30.0,0.3293771303318292,0.024442998351967404,1.0,0.010893847404009468,1.0,9.042360706126488e-05,1.3314769545870566e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8637194808012625,9.222942635293046,4.136280519198735,0.7770573647069557,0.31386317195986535,0.1,0.6656023817809855,30.0,0.3343976182190148,0.02490364036744437,1.0,0.011072453041774993,1.0,9.294457492786168e-05,1.3746654700481278e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8630238049899454,9.229605513856614,4.136976195010051,0.7703944861433875,0.3165674475666096,0.1,0.6606357173082158,30.0,0.33936428269178437,0.02536132272337901,1.0,0.011249692346820075,1.0,9.549977825558273e-05,1.4188022015502072e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8623477680380025,9.236063092460896,4.137652231961994,0.7639369075391066,0.3192340402800438,0.1,0.6557240914315866,30.0,0.3442759085684135,0.02581584570611334,1.0,0.011425501937709668,1.0,9.80885156151913e-05,1.4638854707527169e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8616904842087622,9.242325106460987,4.138309515791234,0.7576748935390151,0.321863955323805,0.1,0.6508685599936448,30.0,0.3491314400063553,0.026267023491074418,1.0,0.011599823455241715,1.0,0.00010071009138971481,1.5099127967546957e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.861051175778501,9.248400416841687,4.138948824221495,0.7515995831583153,0.3244578274774825,0.1,0.6460699065473622,30.0,0.3539300934526379,0.026714697384790237,1.0,0.0117726088145549,1.0,0.00010336382928919933,1.5568803792791303e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8604290896370819,9.254297383099342,4.139570910362914,0.7457026169006613,0.327016720970347,0.1,0.6413289069251628,30.0,0.3586710930748374,0.027158704807493262,1.0,0.011943807902869684,1.0,0.0001060490406944647,1.604784309234601e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8598235587208661,9.26002358857286,4.140176441279131,0.7399764114271403,0.32954154027059424,0.1,0.6366461343543883,30.0,0.3633538656456118,0.027598902140885055,1.0,0.01211337764147123,1.0,0.00010876504797545211,1.6536196770018985e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8592339033588033,9.265586633874513,4.140766096641195,0.7344133661254894,0.33203305800028987,0.1,0.6320221308048707,30.0,0.36797786919512954,0.028035155474918565,1.0,0.012281278128862688,1.0,0.00011151118627145762,1.703381422209087e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8586592828174265,9.270995429234295,4.141340717182571,0.729004570765709,0.33449170052989635,0.1,0.6274576252912079,30.0,0.37254237470879237,0.028467334344852345,1.0,0.012447469823480533,1.0,0.00011428681712325987,1.754065449908508e-05,0.0,0.01,0.2,10.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8580992383225858,9.276255467336421,4.1419007616774115,0.7237445326635834,0.33691833223496703,0.1,0.6229527353622663,30.0,0.37704726463773397,0.02889533463998087,1.0,0.012611923848815583,1.0,0.00011709127860924664,1.8056645478018838e-05,0.0,0.01,0.2,10.0
