0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6332241801924656,50.0,2.321109753590408,0.00014266826360572878,0.00014923403241824142,0.2852922499968438,0.0007080997039760308,0.053664633196576855,0.013202965072297112,0.10413358334909409,0.03958992751410838,0.46861424218867137,0.136500023935291,0.32810944767950995,0.24703842094458148,3.571961579055421,1.102782601783516,3.900555853559585,0.3335018974273481,0.22240401307588725,0.09083833770291594,0.027130389234527187,0.007669835518436503,6.700137306479599,0.009312475081589387,10.046670002399928,12.641967390495171,5.099740931079083,4.998625486966093,15.811465927273993,0.2289434889363467,0.22947968755328305
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.634224721825502,50.0,2.5581668661170576,0.0001418662022161432,0.00014827364337592137,0.2877041883808755,0.0007098621544079365,0.053438097857087585,0.013143357809490542,0.10282367540146156,0.03907943535713671,0.462717134815674,0.12992187032600228,0.3203237288312176,0.23957497893085258,3.5794250210691496,1.124771458393063,4.0209290985329105,0.3194124216203475,0.21467106709412292,0.08947020434703633,0.026302532900354378,0.007470436210021118,6.706555280965278,0.008158251589457651,10.454581253051522,14.297798995857185,5.598510318082186,5.505892305289543,16.050171419596673,0.22685483009319324,0.2274282715991994
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.635007588762987,50.0,2.795303525888925,0.0001412370488396974,0.00014752056187415842,0.2896294440712485,0.0007112443892861453,0.05326017585924878,0.013096454332393058,0.10175478959380783,0.038662493311762684,0.45790528407897957,0.12435777838998469,0.3144256651780612,0.23390375313627426,3.5850962468637286,1.1440443380031826,4.131785294418641,0.30826445371098316,0.20797931788509066,0.08854557303199333,0.025616267756466533,0.0072940281562609306,6.711132647472491,0.007232614429698309,10.832332090479522,15.973507823288326,6.074486728023311,5.989653493246759,16.260511759563073,0.22469294175374718,0.22527989855271838
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6356353548524094,50.0,3.032503338273115,0.00014073138072673462,0.00014691543577600153,0.2911995227020238,0.000712355183497265,0.053118634288937525,0.013059048655143348,0.10086742063213097,0.03831605421042145,0.45391070282749046,0.11957893753075916,0.3098839845865247,0.2295059611358808,3.589494038864122,1.1614512310106448,4.2350818115401045,0.29927341898465126,0.20220771391455242,0.08790989625763884,0.02504273781042814,0.007139312150948502,6.714142464072846,0.0064758899370234895,11.184191544304937,17.667391432267895,6.528988398082547,6.45127991421577,16.447728743030428,0.222522634071224,0.22310753879076278
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6361496679476337,50.0,3.2697542738984424,0.00014031636393480008,0.00014641889092393458,0.29250323996799565,0.0007132667451412664,0.05300451950752124,0.013028804287280937,0.10011944834440685,0.03802379596169405,0.4505437212288664,0.11542179310393423,0.3063399545674509,0.22603795865107604,3.5929620413489265,1.1775231272237259,4.332279418439109,0.291895957227231,0.19723873104041967,0.08745969257272705,0.02455983576119258,0.007004470445677482,6.7158030261577935,0.0058475079419402975,11.513542255527659,19.377967833487585,6.9633228053474605,6.892137282220273,16.61584671326698,0.22038012673609755,0.22095489820911127
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.63657843162865,50.0,3.50704740863697,0.00013996988032705622,0.0001460044130352621,0.293602107636353,0.0007140277066376826,0.052911527503368354,0.013004078383078122,0.09948090496877261,0.03777409752923031,0.4476693996652425,0.11176641722746929,0.3035503067243002,0.22326880475704586,3.5957311952429563,1.1925953499080415,4.424466624397757,0.2857529284040142,0.19296433038088484,0.08712774467756547,0.024150844075834784,0.006887483953084714,6.716288987331213,0.005318406331918006,11.823074296009672,21.103946444513845,7.378727617455803,7.313520056764659,16.76796142480363,0.21828818079505016,0.2188474006799186
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6369410495880965,50.0,3.7443759407466204,0.00013967648746010238,0.0001456534928336741,0.2945401719180994,0.0007146720197062245,0.0528350502259263,0.01298366942532355,0.09892972713996083,0.037558400599543164,0.4451883926124828,0.10852276132272058,0.30134390347851425,0.22103735045775788,3.5979626495422448,1.2068879511237627,4.512468931354529,0.2805724469153733,0.18928752129199913,0.08687038805781995,0.023802721938162467,0.00678628879799396,6.715742639328228,0.004867736743599911,12.114971765113719,22.84419430930916,7.776360992061277,7.716638171557326,16.90650057212557,0.21625967409170851,0.21680047893021553
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.637251424915741,50.0,3.9817346004382435,0.00013942508999673436,0.00014535283512742548,0.2953496237233644,0.0007152240748758411,0.05277169416835292,0.012966693509245798,0.09844950704396682,0.03737033522007818,0.44302682520836356,0.10562184706328806,0.2995974107326532,0.21922822132186737,3.599771778678135,1.2205496893529757,4.596917039700402,0.2761558140940485,0.18612265181282633,0.08665965329675848,0.023505146637775528,0.006698911652750696,6.714281211123657,0.004479895725580026,12.391031727060023,24.597709803987932,8.157299088278302,8.102614425956263,17.033387978603802,0.21430246335344985,0.2148228638450572
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6375199460164396,50.0,4.219119188089947,0.00013920738921094906,0.00014509250118449472,0.2960548195771514,0.000715702109604557,0.05271884944092015,0.01295247093259201,0.09802758693282913,0.03720498575967621,0.44112770862759915,0.10300966913586788,0.2982179706782857,0.21775528695954463,3.6012447130404572,1.2336861068033806,4.678304847318468,0.2723531465630849,0.1833948381748727,0.08647732866849017,0.02324971509408471,0.006623525631587027,6.712003241395531,0.004143236194972601,12.652766089378531,26.363599335937746,8.522541109400612,8.472489564932586,17.15018339729293,0.21241984569434907,0.2129194327108594
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.637754442365216,50.0,4.4565263037807155,0.0001390171197526093,0.00014486499018181352,0.29667438905829646,0.000716119890065578,0.05267450830529272,0.012940479040975358,0.09765408243416437,0.03705851247086974,0.43944654072612943,0.10064322799898023,0.2971349451847761,0.21655352541186038,3.602446474588142,1.246373165209547,4.757024965665438,0.2690501547516457,0.1810394086605133,0.08631185490847472,0.023029580061365202,0.006558485170618506,6.708992495130471,0.003848625698742677,12.901462240757182,28.141061542884255,8.873009660907394,8.827224622600731,17.258169387857464,0.21061235420623112,0.21109101262768878
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6379608961287246,50.0,4.693953164938515,0.00013884948367731334,0.00014466455631153958,0.2972227996596927,0.0007164879600111479,0.05263708310595098,0.012930304288929675,0.0973211737438802,0.036927876270157804,0.4379481163308166,0.09848800263129978,0.29629406855301776,0.21557310939616614,3.6034268906038363,1.258667026150826,4.833390999734296,0.2661583886535435,0.1790007372371449,0.08615626603005865,0.022839106133084208,0.006502325211588949,6.70532080108976,0.0035890434988084057,13.138227477155207,29.929370667371998,9.209558145294492,9.167706657546967,17.358408978129322,0.20887926612969207,0.20933736304206882
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6381440227028654,50.0,4.93139744720829,0.0001387006980640835,0.0001444866725593173,0.29771149272182384,0.0007168146293766,0.052605308964655165,0.01292161760373298,0.09702255784786304,0.03681062617871758,0.4366040599691475,0.09651551485759906,0.29565248797235516,0.214774936761425,3.604225063238578,1.2706107409646832,4.907658608704283,0.2636080057513615,0.1772309974558453,0.08600646735607624,0.022673607068040714,0.0064537527782691576,6.701050679353346,0.003358836086547713,13.364028946294361,31.727865274996887,9.532978452630879,9.494758019109682,17.451799306258142,0.2072185779790635,0.20765687318133966
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6383074897800545,50.0,5.1688572333043865,0.0001385678037025659,0.00014432779483378717,0.2981496507360739,0.0007171064014636477,0.052578223762526,0.012914167784391625,0.0967532256814008,0.03670481315895323,0.43539182122665376,0.09470240824504238,0.2951766860183555,0.21412842009538277,3.60487157990462,1.2822376859984768,4.980031858575158,0.2613443843882879,0.17569003089584606,0.08586040117211481,0.022529266090174443,0.006411660513641429,6.696235969282815,0.0031533496146579154,13.579704370378716,33.53594507134538,9.843999204858319,9.809133924046673,17.539085973265177,0.20562879589247035,0.20604752596951637
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.638454265981515,50.0,5.406330891040249,0.0001384484250221689,0.00014418508442689426,0.2985444531158812,0.0007173684905509377,0.0525550133126805,0.012907743177483921,0.09650908178213059,0.03660884389127618,0.4342929634127866,0.09302975825086669,0.29483970157377565,0.21360926279287476,3.605390737207128,1.2935739564026365,5.050680725329217,0.2593240067810477,0.1743436357996206,0.08571710778594172,0.02240287036440836,0.006375090373831688,6.6909242145416234,0.002969214629172582,13.785995957511169,35.35306166509619,10.143296821650603,10.111535313226506,17.620909629863583,0.20410577999247664,0.20450627432728802
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.63858670313669,50.0,5.64381702804823,0.00013834065481457307,0.00014405625461705015,0.2989020024108209,0.0007176050905683777,0.05253504756965765,0.012902178633554027,0.0962867086051905,0.036521387547264354,0.43329210131788287,0.09148096868586357,0.29461977550590707,0.2131976400249661,3.605802359975037,1.304641537771848,5.119745429167723,0.257511202869323,0.1731630008526005,0.08557638443752415,0.022291774808377192,0.006343222590891498,6.685157346954023,0.0028032535179732653,13.983561550094546,37.17871057517563,10.431495824928874,10.402608511011659,17.697818758386518,0.20264736405653547,0.2030299962442344
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6387068674341156,50.0,5.88131440984848,0.00013824283604032847,0.00014393932799155548,0.29922730275028775,0.0007178198359681171,0.052517788141269325,0.012897334189513868,0.0960832599248306,0.03644133582922284,0.43237642204854065,0.090042370261684,0.2944984103008504,0.212876975432237,3.6061230245677662,1.3154588575374462,5.187347147071295,0.255876335840456,0.17212301491512633,0.0854383279169231,0.02219367558116091,0.006315342699055488,6.6789738504665905,0.002653195095634758,14.17300817242169,39.0124127214423,10.709196663729736,10.68297389007427,17.770302452745828,0.20124943324716904,0.20161569249173183
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6388162849978545,50.0,6.118822016846236,0.00013815373239908608,0.0001438328214718022,0.29952438216757715,0.0007180154461291127,0.05250282106232885,0.012893101043747301,0.09589642732742881,0.03636778854212922,0.431535534655196,0.08870221840370203,0.29446138259003407,0.21263436954285259,3.6063656304571503,1.3260407973592516,5.253583062335657,0.2543961414564381,0.17120364650344524,0.0853033596875941,0.022106762522581334,0.006290868323708413,6.672406571456592,0.00251682493509031,14.354856360948357,40.85374382007225,10.976931410416602,10.953180934754922,17.838766695638526,0.19990987921626605,0.20026016191395749
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.638916297660718,50.0,6.3563389899704665,0.00013807225195942404,0.0001437354288540376,0.2997967106645297,0.0007181943191865393,0.052489836131649655,0.01288939760849321,0.09572432496283492,0.036300009482991544,0.4307609500714549,0.0874505565230428,0.29449670964229596,0.21245895728535694,3.6065410427146465,1.3364006254377392,5.318532214819673,0.2530511831789683,0.17038845392963922,0.0851717126822479,0.022029553402961134,0.006269329705042694,6.665483890890315,0.0023924644999723885,14.529558940063225,42.702327052839216,11.23517798286902,11.213721904744608,17.9035523980417,0.19862615603978948,0.19896117954596276
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6390081024089675,50.0,6.593864550071848,0.00013799743080149913,0.00014364599810581032,0.3000473203819805,0.0007183585710926915,0.052478551586962324,0.01288614986200392,0.09556528122880892,0.03623734679532737,0.4300451430710852,0.0862787843629638,0.2945936452365551,0.21234110171192375,3.6066588982880794,1.3465499517832278,5.382264907331347,0.2518245570387767,0.1696628950061794,0.08504358670061146,0.021960716882312395,0.006250309788423898,6.658232337979751,0.0022786908515392366,14.69754201140358,44.557801678054936,11.484398517886186,11.465072795652114,17.964969881000584,0.1973954973141702,0.1977160717035134
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.639092695450277,50.0,6.8313979790098,0.00013792847051030934,0.0001435635753641746,0.3002787047482519,0.0007185099541255169,0.052468701990630466,0.012883288400646342,0.09541781072292714,0.03617922097399351,0.4293814275776199,0.0851792256349133,0.2947430796192447,0.2122727052185682,3.6067272947814355,1.356498557827259,5.444845267885981,0.25070171671226904,0.169014063220178,0.0849193195400998,0.0218990757460575,0.006233432359035494,6.650677063173985,0.002174266138135775,14.859211088256039,46.41981807621971,11.725042100883869,11.707696129881622,18.023307656750323,0.1962149353727663,0.19652186329021903
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.639170875483387,50.0,7.068938661724312,0.00013786471828317184,0.00014348737839001805,0.3004930159271537,0.0007186499033268111,0.05246009266527385,0.012880761700880105,0.09528067577160394,0.03612514868147829,0.42876423215182746,0.08414512632041816,0.2949377143696693,0.2122471679739461,3.606752832026057,1.366254997068199,5.506326588678457,0.24967066045774644,0.1684315187598447,0.08479920221062698,0.021843695138052212,0.006218393329359149,6.6428402353739635,0.002078093053102522,15.014925819298028,48.28805880766653,11.95751762444591,11.94201244057532,18.078812901226996,0.1950820626534512,0.1953759574075569
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.639243350577591,50.0,7.30648605506771,0.00013780560346471647,0.00014341672603777783,0.3006920470184392,0.0007187796704975067,0.05245256139081006,0.012878527074624484,0.09515285246279329,0.0360747299708046,0.4281889477325561,0.08317090384444056,0.2951712965048525,0.21225891473480896,3.6067410852651944,1.3758266642116053,5.566755147668358,0.24872141953482163,0.16790652466491907,0.08468341829824201,0.021793778914949352,0.0062049408892577654,6.634741990254521,0.0019893376916311155,15.165014690285942,50.16222874597298,12.18220745880749,12.168414663476122,18.13170437552322,0.19399423373795383,0.19427585430194863
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.639310714062937,50.0,7.544039664424572,0.00013775064875453172,0.00014335104755568013,0.3008773223980814,0.0007189003036897892,0.05244595486015062,0.012876544174259387,0.09503340840231313,0.03602760042929197,0.42765137772496115,0.0822514031470668,0.2954384620350764,0.21230315967387306,3.6066968403261304,1.3852202578397017,5.626172672079654,0.2478452056283385,0.1674314679229946,0.08457212964406673,0.021748633391470207,0.006192852599512977,6.6264010171207515,0.0019072232292081822,15.309783315737883,52.04205030626089,12.399472403330936,12.387273560793146,18.182181934561463,0.19294887414444778,0.19321897115089415
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.639373479535366,50.0,7.781599054496436,0.00013769943020161345,0.0001432898343089903,0.3010502916845118,0.0007190127354893972,0.05244016948144262,0.01287478510080796,0.09492155339153886,0.03598345083380471,0.42714796498673896,0.081381969167194,0.2957345827969405,0.21237568876337828,3.6066243112366254,1.3944420248501197,5.684615037113012,0.24703440710504374,0.16700008569852362,0.0844653955988797,0.021707691281011295,0.00618194852413632,6.617834167498707,0.0018309897195227306,15.449509341632343,53.927266062605575,12.609646701268533,12.59893191038664,18.230420802173864,0.19194439665284022,0.1922032884206461
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6394321268418777,50.0,8.019163836220843,0.00013765156041206793,0.00014323262433701452,0.30121216533469075,0.0007191178152509187,0.05243511041541895,0.012873224761998852,0.09481661543082322,0.03594201815962544,0.42667568475033985,0.08055869776354248,0.29605555867914074,0.21247283750503723,3.606527162494966,1.4034975838854713,5.742113990002174,0.24628245634521972,0.16660706109948242,0.08436316091846453,0.02167045783870774,0.00617207897643285,6.609056872678216,0.0017601053910468228,15.584448563614263,55.81763629232891,12.813044136115423,12.803711156198956,18.276577641521627,0.1909787156014447,0.1912270088278743
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6394870504982744,50.0,8.256733657359892,0.00013760672358638135,0.00014317904014952382,0.3013639569048644,0.0007192162362640958,0.052430682863058485,0.012871838041368022,0.09471797324555306,0.03590305923185944,0.4262317408904131,0.07977797910721693,0.29639787108338433,0.21259148095313957,3.6064085190468638,1.4123919195715635,5.7986982130555,0.2455836112583489,0.16624779989605065,0.08426535664465491,0.021636500921791903,0.0061631121477417235,6.60008343081215,0.0016940567030644007,15.714838934022222,57.71293633063798,13.009960735829104,13.001914765649014,18.32079486833406,0.19004971641420823,0.19028803831876628
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6395385888797342,50.0,8.494308199284683,0.00013756464162950437,0.0001431287486358126,0.301506602691083,0.000719308609734684,0.05242681619120893,0.012870605964509115,0.0946250828829115,0.03586636121177231,0.4258136846955711,0.07903657519540692,0.2967584951034349,0.2127288897274415,3.606271110272562,1.4211295553580319,5.85439357273018,0.24493284688821967,0.16591837992944475,0.08417190497348874,0.021605456443210925,0.006154936550733008,6.59092703587849,0.0016323664190402932,15.840901114406874,59.612955145603486,13.200674573986106,13.193827587496914,18.363201261512096,0.1891556695344608,0.18938443957435064
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6395870538059056,50.0,8.73188717172044,0.0001375250617026981,0.00014308144790519683,0.30164091467689785,0.0007193954903921061,0.052423448460868376,0.012869511996104067,0.09453747306818915,0.035831739431602484,0.42541939497581727,0.07833162293008662,0.2971347751800017,0.2128826814320042,3.6061173185679998,1.4297146786897394,5.90922362840422,0.24432574282886557,0.16561542112604133,0.08408269245227862,0.021577006865304872,0.00614745769944522,6.581599925968782,0.001574660285528252,15.962840530827547,61.51749426156602,13.385447781325022,13.379717864364592,18.403914101391265,0.1882948038484664,0.18851450290008762
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.63963272060447,50.0,8.969470308613019,0.00013748776140473182,0.00014303687208559005,0.3017676178381511,0.0007194773665096791,0.05242052253039658,0.012868540848256532,0.0944547140707706,0.0357990254674497,0.42504693760777096,0.07766049513831633,0.2975243292041757,0.21305072353254675,3.6059492764674577,1.4381512011984992,5.963210025443686,0.24375833323078613,0.16533597467715727,0.0839975800528733,0.02155087055203441,0.006140593034473765,6.572113525452871,0.001520576811803053,16.08084990654853,63.4263658764623,13.564528933935014,13.55983981466497,18.44304089138767,0.18746554112680572,0.18767662652949268
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6396758299589314,50.0,9.207057369681758,0.00013745254389448388,0.00014299478547326894,0.3018873753410786,0.0007195546706322483,0.05241799295157108,0.012867680203906565,0.0943764251664515,0.035768070068942684,0.4246945988762085,0.07702081295187448,0.2979250700760496,0.21323112968680308,3.605768870313201,1.4464427441517385,6.016372400923592,0.24322711452619525,0.1650775351493762,0.0839164107726076,0.021526807741033445,0.006134273230368175,6.562478369595834,0.0014697747054696053,16.19510813225297,65.33939385049736,13.73815160351011,13.734432121571162,18.480678582664357,0.18666654568757268,0.1868693484332111
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.639716607189382,50.0,9.444648117014415,0.00013741922792666762,0.00014295497208606742,0.3020007541513825,0.0007196277999872659,0.0524158105784922,0.01286691701990121,0.09430224314993364,0.03573873097210271,0.4243607439868974,0.07641036812949048,0.29833510862366525,0.21342222267071984,3.6055777773292843,1.4545928176932168,6.068730523879527,0.24272885076879014,0.1648377668115858,0.08383902219877545,0.021504592876781924,0.0061284336641342085,6.552705086815049,0.0014220141002055106,16.30579600062999,67.2563990470815,13.906554584281269,13.903738870385036,18.516923502417676,0.18589596111115536,0.18609098273782157
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.639755228825599,50.0,9.682242360697378,0.0001373876685103077,0.0001429172580003302,0.3021082576159347,0.0007196970734893631,0.05241394532788159,0.012866243013870942,0.09423188756608433,0.035710898111958427,0.42404411057767427,0.07582734689900104,0.2987529316391162,0.21362262163761592,3.605377378362389,1.462604344165336,6.120300371271778,0.24226096825225601,0.16461491313332988,0.08376526630850858,0.021484056037426164,0.006123026395604567,6.5428023133691,0.001377018336578665,16.41306167216182,69.17723273310224,14.069935186336632,14.067961383084226,18.551852233852117,0.18515287477032058,0.18534038726565172
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6397918602891868,50.0,9.919839915637105,0.0001373577318355105,0.0001428814834598084,0.3022103162702965,0.0007197627847046821,0.05241236138004166,0.01286564859831032,0.09416507369704698,0.035684459608214,0.4237434174672337,0.07526988542490273,0.29917718228444506,0.2138311074721427,3.6051688925278618,1.4704803740427492,6.171097617738774,0.2418209652605937,0.16440733902923826,0.08369496747356378,0.021465037939106254,0.006118007002513666,6.532778569656917,0.0013345734284428638,16.517051342914737,71.1017480450562,14.228490190115158,14.227300602298131,18.585539360689122,0.1844357761466375,0.1846161750699655
